Account number,Organization,Country,Region,Public,Samples,Primary activity,Primary sector,Primary industry,Primary questionnaire sector,Tickers,Authority types,Symbol_1,Year,Market_Cap,Employee_Count,ebitda,Revenue,grossProfit,netIncome,reportedCurrency,cashAndCashEquivalents,shortTermInvestments,longTermInvestments,totalAssets,totalLiabilities,totalInvestments,totalDebt,totalEquity
74103,Hms Networks Ab,Sweden,,public, Nordic,Industrial machinery,Powered machinery,Manufacturing,General, HMS SS, Investor,HMS.ST,2019,8054726400,,342176000,1518708000,927783000,206260000,SEK,51241000,0,9333000,1757559000,747176000,9333000,437407000,1010383000
74136,Galenica,Switzerland,,public," Continuity Climate Change, DACH",Pharma & health care supplies wholesale & distribution,"Trading, wholesale, distribution, rental & leasing",Retail,General, GALE SW, Investor,GALE.SW,2019,2954891756,,201279000,3306237000,371869000,124992000,CHF,90532000,0,26109000,2209579000,1210039000,26109000,656068000,999540000
74137,Metro AG,Germany,,public," Benchmark, Continuity Climate Change, DACH, MSCI ACWI",Hypermarkets & superstores,Convenience retail,Retail,General, B4B GR, Investor,B4B.DE,2019,5417333336,,1028000000,27082000000,4606000000,411000000,EUR,500000000,291000000,-7000000,14497000000,11762000000,284000000,3369000000,2735000000
74150,Win Semiconductors Corp,"Taiwan, Greater China",,public," Benchmark, Continuity Climate Change, MSCI ACWI",Semiconductors,Electrical & electronic equipment,Manufacturing,General, 3105 TT, Investor,3105.TW,2019,,,,,,,EUR,,,,,,,,
74155,Muangthai Capital PCL,Thailand,,public," Continuity Climate Change, Emerging Markets",Banks,Financial services,Services,General, MTC TB, Investor,MTC.BK,2019,135150000000,,5568713419,11161376284,11161376284,4237468633,THB,906670000,0,10000000,61871602220,45899888412,10000000,44182581103,15971713808
74263,Nutrien Ltd.,Canada,,public," Benchmark, Canada, MSCI ACWI",Agricultural chemicals,Chemicals,Materials,Chemicals, NTR CN, Investor,NTR.TO,2019,35611784210,,3896000000,20023000000,5441000000,992000000,USD,671000000,0,821000000,46799000000,23930000000,821000000,11104000000,22869000000
826351,CIKAUTXO GROUP,Spain,,public,,Rubber products,Wood & rubber products,Manufacturing,Paper & forestry,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
826371,STEEL & ALLOY PROCESSING LTD,United Kingdom of Great Britain and Northern Ireland,,public,,Metal processing,"Metal smelting, refining & forming",Materials,Metals & mining,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
826375,Shanghai Essenway Technology Development Co Ltd,China,,public,,Fabricated metal components,Metal products manufacturing,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
826598,BRASPOR GRAFICA E EDITORA LTDA,Brazil,,public,,Paper products,Paper products & packaging,Manufacturing,Paper & forestry,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
826825,DE MELLE,Belgium,,public,,Paper products,Paper products & packaging,Manufacturing,Paper & forestry,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
826828,DEGANIA SILICONE,India,,public,,Medical equipment,Medical equipment & supplies,"Biotech, health care & pharma",General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
826893,John Sisk & Son (Holdings) Ltd,Ireland,Partner - CDP Ireland network,public,,Building sub-contractors,Construction,Infrastructure,General, 0390842D ID, Supply Chain,0390842D.L,2019,,,,,,,USD,,,,,,,,
826921,ZHONGSHAN SHANGYANG TECHNOLOGY,China,,public,,Plastic products,Plastic product manufacturing,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
826931,MACROCARE,Republic of Korea,,public,,Personal care & household products,Chemicals,Materials,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
826932,Lafantcy LEE SHIN BIO-TECH,China,,public,,Personal care & household products,Chemicals,Materials,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
826935,"MULIA AGUNG CHEMINDO, PT",Indonesia,,public,,Other base chemicals,Chemicals,Materials,Chemicals,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
826955,SAVITA OIL TECHNOLOGIES LTD,India,,public,,Other base chemicals,Chemicals,Materials,Chemicals,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
826960,Mold-Rite Plastics LLC,United States of America,,public,,Plastic products,Plastic product manufacturing,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
826968,TOLY,Malta,,public,,Plastic products,Plastic product manufacturing,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
826982,APICE ARTES GRAFICAS LTDA,Brazil,,public,,Paper products,Paper products & packaging,Manufacturing,Paper & forestry,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
826993,"IWASE COSFA CO.,LTD.",Japan,,public,,Specialty chemicals,Chemicals,Materials,Chemicals,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
826997,DREITURM GMBH,Germany,,public,,Personal care & household products,Chemicals,Materials,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
827002,ETIQUETAS JM S A DE CV,Mexico,,public,,Printing services,Print & publishing services,Services,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
827013,FUJI FINE,China,,public,,Metal containers & packaging,Metal products manufacturing,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
827021,Lumson SPA,Italy,,public,,Other containers & packaging,Light manufacturing,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
827037,KUN SHAN RIHUI,China,,public,,Paper products,Paper products & packaging,Manufacturing,Paper & forestry,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
827039,LNP,Republic of Korea,,public,,Industrial services,Industrial support services,Services,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
827102,BGL,United Kingdom of Great Britain and Northern Ireland,,public,,Consumer services,Commercial & consumer services,Services,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
827108,Water Plus,United Kingdom of Great Britain and Northern Ireland,,public,,Water supply networks,Non-energy utilities,Infrastructure,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
827113,CAMSO MANUFACTURING USA LTD,Sri Lanka,,public,,Rubber products,Wood & rubber products,Manufacturing,Paper & forestry,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
827151,aXantis AG,Germany,,public,,Other professional services,Specialized professional services,Services,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
827158,FIBERHOME TELECOMMUNICATION TECHNOLOGIES CO LTD (GROUP) (Duplicate),China,,public,,Communications equipment,Electrical & electronic equipment,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
827169,"Infinity Communications, LLC*",United States of America,,public,,Transportation infrastructure & other construction,Construction,Infrastructure,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
827180,BOGE Rubber & Plastics Group,Germany,,public,,Rubber products,Wood & rubber products,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
827191,WITTE,Czechia,,public,,Plastic products,Plastic product manufacturing,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
827203,Manohar Packing,India,,public,,Printing services,Print & publishing services,Services,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
827205,OKTA,United States of America,CDP NA,public,,Software,IT & software development,Services,General, OKTA US, Supply Chain,OKTA,2019,14024607940,1561,-111621000,399254000,285833000,-125497000,USD,298394000,265374000,0,864335000,611958000,265374000,271628000,252377000
827206,FLEET EXPRESS LTD,United Republic of Tanzania,,public,,Road freight,Road transport,Transportation services,Transport services,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
827208,LOGISTRAN TRANSPORTES URGENTES LTDA,Brazil,,public,,Road freight,Road transport,Transportation services,Transport services,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
827215,CORCHOMEX SA DE CV,Mexico,,public,,Other containers & packaging,Light manufacturing,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
827220,BARDSTOWN BOURBON COMPANY,United States of America,,public,,Alcoholic beverages,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco",, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
827228,Pure Malt Products - UK,United Kingdom of Great Britain and Northern Ireland,,public,,Other food processing,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco",, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
827267,"BST ELASTOMERS CO., LTD.",Thailand,,public,,Rubber products,Wood & rubber products,Manufacturing,Paper & forestry,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
827270,"JUNMA TYRE CORD CO.,LTD.",China,,public,,Other non-wood building materials,Other materials,Materials,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
827275,ORIENTAL SILICAS CORPORATION,"Taiwan, Greater China",,public,,Inorganic base chemicals,Chemicals,Materials,Chemicals,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
827287,CARCOUSTICS GROUP,Mexico,,public,,Fabricated metal components,Metal products manufacturing,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
827295,Asahi Tec Corporation,Japan,,public,,Aluminum,"Metal smelting, refining & forming",Materials,Metals & mining,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
827306,"IKUYO CO.,LTD",Japan,,public,,Automobiles,Transportation equipment,Manufacturing,Transport OEMS,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
827404,KELVATEK,United Kingdom of Great Britain and Northern Ireland,,public,,Electrical equipment,Electrical & electronic equipment,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
827414,PETER J DOUGLAS ENGINEERING LTD,United Kingdom of Great Britain and Northern Ireland,,public,,Other renewable generation,Renewable power generation,Power generation,Electric utilities,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
827442,Chung-Hsin Electric & Machinery Mfg. Corp,"Taiwan, Greater China",,public,,Electrical equipment,Electrical & electronic equipment,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
827444,Remotek Corporation,"Taiwan, Greater China",,public,,Communications equipment,Electrical & electronic equipment,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
827445,Baycom Opto-Electronics Technology Company,"Taiwan, Greater China",,public,,Servers & data centers,"Media, telecommunications & data center services",Services,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
827452,"Hua Eng Wire & Cable Co., Ltd","Taiwan, Greater China",,public,,Communications equipment,Electrical & electronic equipment,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
827454,"OPNET Technologies Co., Ltd","Taiwan, Greater China",,public,,Communications equipment,Electrical & electronic equipment,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
827482,ELELE DOSEME SAN.,Turkey,,public,,Other non-metallic minerals,Other mineral mining,Materials,Metals & mining,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
827485,F.I.S.E.M. SRL,Italy,,public,,Plastic products,Plastic product manufacturing,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
827486,EDEL TAMP,France,,public,,Plastic products,Plastic product manufacturing,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
827494,IGEA S.R.L.,Italy,,public,,Plastic products,Plastic product manufacturing,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
827503,Kansai Paint Europe Ltd,United Kingdom of Great Britain and Northern Ireland,,public,,Other non-wood building materials,Other materials,Materials,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
827506,Kinch Fuels,United Kingdom of Great Britain and Northern Ireland,,public,,Oil & gas pipelines & storage,Oil & gas storage & transportation,Fossil Fuels,Oil & gas,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
827509,M/S ASTI ELECTRONICS INDIA PVT LTD,India,,public,,Electronic equipment,Electrical & electronic equipment,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
827514,Ohashi Technica UK Ltd,United Kingdom of Great Britain and Northern Ireland,,public,,Specialist retail,Discretionary retail,Retail,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
827518,SEKISO OTOMOTIV SA,Turkey,,public,,Plastic products,Plastic product manufacturing,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
827524,TA INTERNATIONAL SRL,Italy,,public,,Electrical equipment,Electrical & electronic equipment,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
827537,"VIETNAM PRECISION IND.NO.1 CO., Ltd",Viet Nam,,public,,Medical equipment,Medical equipment & supplies,"Biotech, health care & pharma",General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
827547,UYS,United Kingdom of Great Britain and Northern Ireland,,public,,Automobiles,Transportation equipment,Manufacturing,Transport OEMS,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
827568,DOLO TRANS OLIMP SRL .,Romania,,public,,Road freight,Road transport,Transportation services,Transport services,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
827610,BROOKCOURT SOLUTIONS LTD,United Kingdom of Great Britain and Northern Ireland,,public,,Communications equipment,Electrical & electronic equipment,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
827613,DRP,United Kingdom of Great Britain and Northern Ireland,,public,,Other professional services,Specialized professional services,Services,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
827625,L A INTERNATIONAL COMPUTER CONSULTANTS LTD,United Kingdom of Great Britain and Northern Ireland,,public,,Other professional services,Specialized professional services,Services,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
827650,CLEAVELAND/PRICE INC.,United States of America,,public,,Electrical equipment,Electrical & electronic equipment,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
827719,"Veteran Supply Services, LLC",United States of America,,public,,Electricity networks,Energy utility networks,Infrastructure,Electric utilities,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
827863,REDENTOR ENGENHARIA LTDA,Brazil,,public,,Engineering services,Specialized professional services,Services,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
827921,E-SALES SOLUÇÕES DE INTEGRAÇÃO,Brazil,,public,,Telecommunications services,"Media, telecommunications & data center services",Services,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
827966,PARAMITA TECNOLOGIA CONSULTORIA FINANCEIRA,Brazil,,public,,Software,IT & software development,Services,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
827972,ACCU WELD TECHNOLOGIES,United States of America,,public,,Oil & gas pipelines & storage,Oil & gas storage & transportation,Fossil Fuels,Oil & gas,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
827978,CANTILES XXI (Elecnor Hawkeye),United States Minor Outlying Islands,,public,,Electricity networks,Energy utility networks,Infrastructure,Electric utilities,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
827983,F & G CONSTRUCTION,United States of America,,public,,Gas utilities,Energy utility networks,Infrastructure,Oil & gas,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
827991,JN Bentley,United Kingdom of Great Britain and Northern Ireland,,public,,Transportation infrastructure & other construction,Construction,Infrastructure,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828000,SUBURBAN CONTRACT CLEANING,United States of America,,public,,Commercial services,Commercial & consumer services,Services,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828001,ULD Technologies LLC,United States of America,,public,,Other professional services,Specialized professional services,Services,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828002,TREE CARE OF NEW YORK,United States of America,,public,,Utility line construction,Construction,Infrastructure,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828005,WILSON CONSTRUCTION,United States of America,,public,,Utility line construction,Construction,Infrastructure,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828052,Asahi Forge Corporation,Japan,,public,,Engines & motors,Powered machinery,Manufacturing,Transport OEMS - EPM,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828068,KANEHIRO,Japan,,public,,Other non-wood building materials,Other materials,Materials,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828069,Kyusyu Yanagawa,Japan,,public,,Automobiles,Transportation equipment,Manufacturing,Transport OEMS,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828072,Kusaka Gear,Japan,,public,,Automobiles,Transportation equipment,Manufacturing,Transport OEMS,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828078,Keihin metal,Japan,,public,,Aluminum,"Metal smelting, refining & forming",Materials,Metals & mining,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828083,Goshi Giken,Japan,,public,,Automobiles,Transportation equipment,Manufacturing,Transport OEMS,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828088,Sanyoseisakusho,Japan,,public,,Automobiles,Transportation equipment,Manufacturing,Transport OEMS,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828090,SanwaKogyo,Japan,,public,,Plastic products,Plastic product manufacturing,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828093,"Daido Kogyo Co.,Ltd.",Japan,,public,,Engines & motors,Powered machinery,Manufacturing,Transport OEMS - EPM, 6373 JP, Supply Chain,6373.T,2019,8991488000,,3976000000,47510000000,8326000000,-1920000000,JPY,8065000000,-602000000,12310000000,61859000000,34747000000,11708000000,21396000000,27112000000
828098,Tanaka Seimitsu,Japan,,public,,Automobiles,Transportation equipment,Manufacturing,Transport OEMS,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828099,JS TEC,Japan,,public,,Automobiles,Transportation equipment,Manufacturing,Transport OEMS,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828105,Tigers Polymer Corporation,Japan,,public,,Plastic products,Plastic product manufacturing,Manufacturing,General, 4231 JP, Supply Chain,4231.T,2019,12303075000,,3712900000,39870160000,7362749000,222682000,JPY,9382720000,1500000000,2978000000,42733856000,11639972000,2673822000,2300000000,31093884000
828106,Metts,Japan,,public,,Automobiles,Transportation equipment,Manufacturing,Transport OEMS,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828109,"TOAMEC Co., Ltd.",Japan,,public,,Other non-wood building materials,Other materials,Materials,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828110,TRIX,Japan,,public,,Automobiles,Transportation equipment,Manufacturing,Transport OEMS,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828112,"Tokyo Printing Ink Mfg. Co., Ltd.",Japan,,public,,Plastic products,Plastic product manufacturing,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828116,"NISSEI-KOUGYO Co.,Ltd",Japan,,public,,Automobiles,Transportation equipment,Manufacturing,Transport OEMS,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828119,Nissen Chemitec Corporation,Japan,,public,,Plastic products,Plastic product manufacturing,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828122,DaikyoNishikawa Corporation,Japan,CDP Japan,public,,Plastic products,Plastic product manufacturing,Manufacturing,General, 4246 JP, Supply Chain,4246.T,2019,60579716850,,20365000000,182219000000,18439000000,4907000000,JPY,32529000000,-415000000,2180000000,150484000000,70099000000,1765000000,28078000000,80385000000
828126,NACHI-FUJIKOSHI CORP.,Japan,CDP Japan,public,,Industrial machinery,Powered machinery,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828127,Marujun,Japan,,public,,Metal processing,"Metal smelting, refining & forming",Materials,Metals & mining,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828131,"HOHSEI INDUSTRIAL CO.,LTD.",Japan,,public,,Automobiles,Transportation equipment,Manufacturing,Transport OEMS,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828134,Honda Lock,Japan,,public,,Automobiles,Transportation equipment,Manufacturing,Transport OEMS,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828135,Morikawa Industries Corporation,Japan,,public,,Automobiles,Transportation equipment,Manufacturing,Transport OEMS,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828137,Masuda Manufacturing,Japan,,public,,Automobiles,Transportation equipment,Manufacturing,Transport OEMS,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828138,Yachiyo,Japan,,public,,Automobiles,Transportation equipment,Manufacturing,Transport OEMS,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828231,AARONE ENGINEERING PRODUCTS CO,China,,public,,Plastic products,Plastic product manufacturing,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828244,"ALLPROFESSIONAL MFG. CO., LTD.","Taiwan, Greater China",,public,,Metal containers & packaging,Metal products manufacturing,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828245,"BARTLETT BRAINARD EACOTT, INC.",United States of America,,public,,Non-residential building construction,Construction,Infrastructure,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828248,ANNOVI REVERBERI SPA,Italy,,public,,Fabricated metal components,Metal products manufacturing,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828251,"BEIJING ZHONG KE SAN HUAN HIGH-TECH CO., LTD.",China,,public,,Electronic components,Electrical & electronic equipment,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828257,ENCZ a.s,Czechia,,public,,Plastic products,Plastic product manufacturing,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828261,"BENCHMARK CRAFTSMAN, INC.",United States of America,,public,,Marketing,Web & marketing services,Services,,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828262,COMWA SPOL. S R. O.,Czechia,,public,,Fabricated metal components,Metal products manufacturing,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828269,"CHENG YU METALS MANUFACTORY, INC.","Taiwan, Greater China",,public,,Homeware,Leisure & home manufacturing,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828271,CHINA STAPLE ENTERPRISE CORPORATION,"Taiwan, Greater China",,public,,Fabricated metal components,Metal products manufacturing,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828281,"EARTH-PANDA ADVANCE MAGNETIC MATERIAL CO., LTD.",China,,public,,Metal processing,"Metal smelting, refining & forming",Materials,Metals & mining,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828286,"EMU PLASTICS (TEX) LIMITED, INC.",United States of America,,public,,Plastic products,Plastic product manufacturing,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828288,"EVERITE SUZHOU MECHANICAL PRODUCTS CO., LTD.",China,,public,,Industrial machinery,Powered machinery,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828290,EVER YIELD WORLDWIDE LIGHT LIMITED,China,,public,,Electronic components,Electrical & electronic equipment,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828301,"Guangdong Sun Rising Tools Co.,Ltd",China,,public,,Metal containers & packaging,Metal products manufacturing,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828304,GATETECH TECHNOLOGY INC.,China,,public,,Fabricated metal components,Metal products manufacturing,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828307,"HERD MANUFACTURING, INC.",United States of America,,public,,Fabricated metal components,Metal products manufacturing,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828311,"SHIN YUNG SHING CO.,LTD","Taiwan, Greater China",,public,,Fabricated metal components,Metal products manufacturing,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828312,HOUTEK TECHNOLOGIES,China,,public,,Plastic products,Plastic product manufacturing,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828319,HANGZHOU KELONG ELECTRIC APPLIANCE TOOLS CORP.,China,,public,,Electrical equipment,Electrical & electronic equipment,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828326,KEYSTONE ELECTRICAL (ZHEJIANG),China,,public,,Electronic equipment,Electrical & electronic equipment,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828328,JINHUA RONGSHENG TOOLS FACTORY,China,,public,,Plastic products,Plastic product manufacturing,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828339,"JIANGSU SHUANGHUAN GEAR CO., LTD.",China,,public,,Automobiles,Transportation equipment,Manufacturing,Transport OEMS,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828342,LINTALL INDUSTRIES LIMITED,"China, Hong Kong Special Administrative Region",,public,,Plastic products,Plastic product manufacturing,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828349,MW Industries,United States of America,,public,,Fabricated metal components,Metal products manufacturing,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828352,"LOUREIRO ENGINEERING ASSOCIATES, INC.",United States of America,,public,,Engineering services,Specialized professional services,Services,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828353,"NINGBO HAOJIA ELECTRICAL APPLIANCE CO., LTD",China,,public,,Glass products,Other materials,Materials,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828359,NEW NINGBO INDUSTRIAL POWER BRUSHES LTD.,China,,public,,Industrial machinery,Powered machinery,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828360,"NINGBO DONGZI INSTRUMENT CO., LTD.",China,,public,,Plastic products,Plastic product manufacturing,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828361,MILLENNIUM REAL ESTATE SERVICE,United States of America,,public,,Asset managers,Financial services,Services,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828363,"NINGBO YAOSHENG ELECTRICAL CO., LTD.",China,,public,,Electrical equipment,Electrical & electronic equipment,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828365,"NINGBO YONGSHI ELECTRICAL MACHINERY CO., LTD.",China,,public,,Engines & motors,Powered machinery,Manufacturing,Transport OEMS - EPM,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828366,"MITSUI HIGH-TEC(SHANGHAI) CO., LTD.",China,,public,,Electrical equipment,Electrical & electronic equipment,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828367,"NINGBO LIAN YOU PRECISION MFG CO.,LTD.",China,,public,,Engines & motors,Powered machinery,Manufacturing,Transport OEMS - EPM,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828374,NORTHWEST INSTRUMENT INC.,China,,public,,Electronic equipment,Electrical & electronic equipment,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828375,"PARAGON PRECISION CASTING CO., LTD.","Taiwan, Greater China",,public,,Industrial machinery,Powered machinery,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828378,"PROUD SUN HEAT TREATMENT CO.,LTD.","Taiwan, Greater China",,public,,Fabricated metal components,Metal products manufacturing,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828380,Pengda,China,,public,,Fabricated metal components,Metal products manufacturing,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828394,SHANGHAI STARCRAFT TOOLS COMPANY LIMITED,China,,public,,Fabricated metal components,Metal products manufacturing,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828398,"SHANGHAI YI FENG PRECISION APPLIANCE CO., LTD.",China,,public,,Fabricated metal components,Metal products manufacturing,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
