Account number,Organization,Country,Region,Public,Samples,Primary activity,Primary sector,Primary industry,Primary questionnaire sector,Tickers,Authority types,Symbol_1,Year,Market_Cap,Employee_Count,ebitda,Revenue,grossProfit,netIncome,reportedCurrency,cashAndCashEquivalents,shortTermInvestments,longTermInvestments,totalAssets,totalLiabilities,totalInvestments,totalDebt,totalEquity
825,Aon plc,United Kingdom of Great Britain and Northern Ireland,,public," Benchmark, CCGR1800, FTSE All-World, Global 500, S&P 500",Insurance,Financial services,Services,General, AON US," Investor, Supply Chain",AON,2018,35206192000,50000,2293000000,10770000000,4667000000,1134000000,USD,656000000,172000000,54000000,26422000000,22203000000,10392000000,6244000000,4219000000
830,"Aoyama Trading Co., Ltd.",Japan,,public, Japan,Apparel stores,Discretionary retail,Retail,General, 8219 JP, Investor,8219.T,2018,131694999645,,25690000000,250300000000,136251000000,5723000000,JPY,61587000000,15999000000,40182000000,390340000000,166171000000,10286000000,89100000000,224169000000
846,AptarGroup,United States of America,,public," Environmental, Plastics & Glass & Packaging",Plastic products,Plastic product manufacturing,Manufacturing,General, ATR US," Investor, Supply Chain",ATR,2018,5923023480,0,534222000,2764761000,951800000,194745000,USD,261823000,259000,25448000,3377735000,1954864000,25448000,1289964000,1422871000
865,Apple Inc.,United States of America,,public," Benchmark, CCGR1000, CCGR1800, FTSE All-World, Global 500, S&P 500",Communications equipment,Electrical & electronic equipment,Manufacturing,General, AAPL US," Investor, Supply Chain",AAPL,2018,737381440960,132000,81801000000,265595000000,101839000000,59531000000,USD,25913000000,40388000000,170799000000,365725000000,258578000000,211187000000,114483000000,107147000000
868,Applied Materials Inc.,United States of America,,public," Benchmark, CCGR1000, CCGR1800, FTSE All-World, Global 500, S&P 500",Electronic components,Electrical & electronic equipment,Manufacturing,General, AMAT US," Investor, Supply Chain",AMAT,2018,31332180000,0,5385000000,17253000000,7817000000,3313000000,USD,3440000000,590000000,1568000000,17773000000,10934000000,2158000000,5309000000,6839000000
894,Arcadis,Netherlands,,public, Benelux,Engineering services,Specialized professional services,Services,General, ARCAD NA," Investor, Supply Chain",ARCAD.AS,2018,915451724,,104702000,3255574000,2439923000,-26701000,EUR,240815000,-14677000,23070000,2708552000,1764433000,8393000,588359000,944119000
895,Arcadyan Technology Corporation,"Taiwan, Greater China",Partner - BCSD Taiwan,public,,Electronic equipment,Electrical & electronic equipment,Manufacturing,General, 3596 TT, Supply Chain,3596.TW,2018,14093568634,,1307888000,26621262000,3156200000,871519000,TWD,5976053000,35744000,380678000,21253480000,11779682000,416422000,1819915000,9473798000
902,ARC Resources Ltd.,Canada,,public," Benchmark, Canada, CCGR1800, Environmental, Fossil Fuels",Oil & gas extraction,Oil & gas extraction & production,Fossil Fuels,Oil & gas, ARX CN, Investor,ARX.TO,2018,2862880200,,746700000,1505200000,622100000,213800000,CAD,259600000,168700000,102100000,6016200000,2340400000,270800000,909200000,3675800000
904,ArcelorMittal,Luxembourg,,public," Benchmark, Benelux, CCGR1000, CCGR1800, Environmental, Euro, France, FTSE All-World, Global 500, Mining & Metals, Spain",Iron & steel,"Metal smelting, refining & forming",Materials,Steel, MT NA," Investor, Supply Chain",MT.AS,2018,18393960000,,5596000000,76033000000,9008000000,5149000000,USD,2354000000,855000000,4906000000,91249000000,47141000000,5761000000,12483000000,44108000000
912,Archer Daniels Midland,United States of America,,public," Agriculture, Benchmark, CCGR1000, CCGR1800, Environmental, FTSE All-World, S&P 500",Oilseed processing,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco", ADM US," Investor, Supply Chain",ADM,2018,23148050000,31600,3536000000,64341000000,4181000000,1810000000,USD,1997000000,6000000,5317000000,40833000000,21788000000,5323000000,8388000000,19045000000
943,ARKEMA,France,,public," Benchmark, CCGR1000, CCGR1800, Chemicals, Environmental, France",Other base chemicals,Chemicals,Materials,Chemicals, AKE FP," Investor, Supply Chain",AKE.PA,2018,5726281876,,1494000000,8816000000,1975000000,707000000,EUR,1441000000,7000000,64000000,10111000000,5083000000,71000000,2447000000,5028000000
950,Arm Ltd.,United Kingdom of Great Britain and Northern Ireland,,public, Benchmark,Electronic components,Electrical & electronic equipment,Manufacturing,General, ARM LN, Investor,ARM.L,2018,,,,,,,EUR,,,,,,,,
983,Aryzta AG,Switzerland,,public," Agriculture, Benchmark, DACH, Environmental, Ireland",Baked goods & cereals,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco", ARYN SW," Investor, Supply Chain",ARYN.SW,2018,715555762,,210441000,3435422000,489129000,-502033000,EUR,517854000,395000,420016000,4735573000,3062713000,420411000,2028118000,1672860000
992,"Asahi Group Holdings, Ltd.",Japan,,public," Agriculture, Benchmark, CCGR1800, Environmental, FTSE All-World, Japan",Alcoholic beverages,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco", 2502 JP, Investor,2502.T,2018,1955543199825,,330146000000,2120291000000,817045000000,151077000000,JPY,57317000000,7025000000,186176000000,3079315000000,1929668000000,193201000000,1027388000000,1149647000000
993,AGC Inc.,Japan,,public," Benchmark, CCGR1000, CCGR1800, Environmental, Japan, Plastics & Glass & Packaging",Glass products,Other materials,Materials,General, 5201 JP," Investor, Supply Chain",5201.T,2018,759710700000,,260217000000,1522904000000,419798000000,89593000000,JPY,123503000000,0,214326000000,2235776000000,982173000000,214326000000,541779000000,1253603000000
994,Asahi Kasei Corporation,Japan,,public," Benchmark, CCGR1000, CCGR1800, Chemicals, Environmental, FTSE All-World, Japan",Other base chemicals,Chemicals,Materials,Chemicals, 3407 JP," Investor, Supply Chain",3407.T,2018,1572712530000,,328393000000,2170403000000,688548000000,147512000000,JPY,193893000000,-28634000000,324964000000,2575203000000,1172493000000,296330000000,424874000000,1402710000000
1017,Ashland Global Holdings Inc,United States of America,,public," Benchmark, CCGR1000, CCGR1800, Chemicals, Environmental",Specialty chemicals,Chemicals,Materials,Chemicals, ASH US," Investor, Supply Chain",ASH,2018,4470480000,6000,535000000,3743000000,1075000000,114000000,USD,294000000,-283000000,312000000,8252000000,4846000000,29000000,2529000000,3406000000
1037,"Asia Vital Components Co., LTD",China,CDP China,public,,Electronic components,Electrical & electronic equipment,Manufacturing,General, 3017 TT, Supply Chain,3017.TW,2018,8849591537,,2037735000,29066591000,3447278000,711261000,TWD,6775977000,447683000,-41969000,30396264000,21387694000,405714000,8620284000,9008570000
1039,ASM International,Netherlands,,public, Benelux,Electronic components,Electrical & electronic equipment,Manufacturing,General, ASM NA," Investor, Supply Chain",ASM.AS,2018,1785709849,,230387000,818081000,334297000,157133000,EUR,285907000,237907000,789588000,1847972000,206421000,789588000,0,1641551000
1046,Asics Corporation,Japan,,public," Benchmark, Japan",Accessories manufacture,Accessories,Apparel,General, 7936 JP, Investor,7936.T,2018,265129120000,,20741000000,386714000000,180666000000,-20327000000,JPY,68287000000,-67000000,9410000000,304460000000,137631000000,9343000000,57387000000,166829000000
1048,ASML Holding,Netherlands,,public," Benchmark, Benelux, CCGR1800, Euro, FTSE All-World, Global 500",Electronic components,Electrical & electronic equipment,Manufacturing,General, ASML NA," Investor, Supply Chain",ASML.AS,2018,57908952000,,3630300000,10944000000,4718300000,2519300000,EUR,3121100000,913300000,915800000,21675900000,8733500000,1829100000,3026500000,12942400000
1051,Astellas Pharma Inc.,Japan,,public," Benchmark, CCGR1000, CCGR1800, FTSE All-World, Global 500, Japan",Pharmaceuticals,Biotech & pharma,"Biotech, health care & pharma",General, 4503 JP," Investor, Supply Chain",4503.T,2018,2692177789000,,313727000000,1306348000000,1014298000000,222265000000,JPY,311074000000,2607000000,118479000000,1897648000000,639252000000,85110000000,1199000000,1258396000000
1065,Assa Abloy,Sweden,,public," Benchmark, CCGR1000, CCGR1800, Euro, FTSE All-World, Nordic",Electrical equipment,Electrical & electronic equipment,Manufacturing,General, ASSAB SS," Investor, Supply Chain",ASSAB.ST,2018,,,,,,,JPY,,,,,,,,
1069,Aspen Pharmacare Holdings Ltd.,South Africa,,public," Benchmark, CCGR1000, CCGR1800, Emerging Markets, South Africa",Pharmaceuticals,Biotech & pharma,"Biotech, health care & pharma",General, APN SJ," Investor, Supply Chain",APN.JO,2018,61545330000,,11000000000,38872000000,19698000000,6463000000,ZAR,8977000000,2000000,1018000000,122316000000,68103000000,2000000,47961000000,54213000000
1085,Associated British Foods,United Kingdom of Great Britain and Northern Ireland,,public," Agriculture, Benchmark, CCGR1000, CCGR1800, Environmental, Euro, FTSE 100, FTSE 350, FTSE 600, FTSE 725, FTSE All-World, Global 500",Apparel stores,Discretionary retail,Retail,General, ABF LN," Investor, Supply Chain",ABF.L,2018,16152987794,,1861000000,15574000000,3584000000,1007000000,GBP,1362000000,30000000,270000000,13692000000,4396000000,300000000,778000000,9296000000
1087,"Assurant, Inc.",United States of America,,public," Benchmark, S&P 500",Insurance,Financial services,Services,General, AIZ US," Investor, Supply Chain",AIZ,2018,5598481416,14750,559100000,8000700000,8000700000,251000000,USD,1254000000,11630300000,1685400000,41089300000,35955400000,16343300000,2006000000,5133900000
1104,AstraZeneca,United Kingdom of Great Britain and Northern Ireland,,public," Benchmark, CCGR1000, CCGR1800, Euro, FTSE 100, FTSE 350, FTSE 600, FTSE 725, FTSE All-World, Global 500, Nordic",Pharmaceuticals,Biotech & pharma,"Biotech, health care & pharma",General, AZN LN," Investor, Supply Chain",AZN.L,2018,74410910000,,7165000000,22090000000,17154000000,2155000000,USD,4831000000,849000000,113000000,60651000000,46607000000,922000000,19113000000,14044000000
1106,ASUSTeK Computer Inc,"Taiwan, Greater China",,public," Asia ex-JICK, Benchmark, Emerging Markets",Computer hardware,Electrical & electronic equipment,Manufacturing,General, 2357 TT," Investor, Supply Chain",2357.TW,2018,149666140000,,22920421000,354187665000,52014276000,4235036000,TWD,63972548000,7297423000,43875043000,342165876000,174473952000,51172466000,7124984000,167691924000
1113,AT&T Inc.,United States of America,,public," Benchmark, CCGR1000, CCGR1800, FTSE All-World, Global 500, S&P 500",Telecommunications services,"Media, telecommunications & data center services",Services,General, T US," Investor, Supply Chain",T,2018,157522020000,268000,61306000000,170756000000,91337000000,19370000000,USD,5204000000,8000000,6245000000,531864000000,337980000000,6245000000,176505000000,193884000000
1115,Atea ASA,Norway,,public, Nordic,Software,IT & software development,Services,General, ATEA NO," Investor, Supply Chain",ATEA.OL,2018,12058967184,,1051000000,34708000000,7534000000,467000000,NOK,609000000,1000000,12000000,14778000000,11541000000,13000000,780000000,3237000000
1124,ATENTO BRASIL S/A,Brazil,,public,,Telecommunications services,"Media, telecommunications & data center services",Services,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
1134,Atlantia,Italy,,public," Benchmark, Euro, FTSE All-World, Global 500, Italy",Transportation infrastructure & other construction,Construction,Infrastructure,General, ATL IM, Investor,ATL.MI,2018,,,3386435000,7427115000,5578044000,818041000,EUR,5277088000,640801000,6063591000,79673581000,63341834000,6704392000,45725968000,8441946000
1144,Atlas Copco,Sweden,,public," Benchmark, CCGR1800, Euro, FTSE All-World, Global 500, Nordic",Industrial machinery,Powered machinery,Manufacturing,General, ATCOA SS," Investor, Supply Chain",ATCO-A.ST,2018,237875369640,,25207000000,95363000000,41221000000,106164000000,SEK,16414000000,0,0,96670000000,54198000000,242000000,20368000000,42472000000
1149,Atos SE,France,,public," Benchmark, Euro, France, FTSE All-World",Other professional services,Specialized professional services,Services,General, ATO FP," Investor, Supply Chain",ATO.PA,2018,5800156084,,1237000000,10648000000,1281000000,491000000,EUR,2546000000,12000000,212000000,21576000000,13475000000,212000000,5418000000,8101000000
1158,AU Optronics,"Taiwan, Greater China",,public," Benchmark, CCGR1000, CCGR1800, Emerging Markets",Electronic components,Electrical & electronic equipment,Manufacturing,General, 2409 TT," Investor, Supply Chain",2409.TW,2018,118413696000,,40896000000,307634000000,28139000000,10161000000,TWD,69163000000,3169000000,13266000000,409832000000,192554000000,13266000000,86851000000,217278000000
1164,Auckland International Airport,New Zealand,,public," Benchmark, New Zealand",Transportation support services,Industrial support services,Services,General, AIA NZ, Investor,AIA.NZ,2018,8594150053,,958100000,650400000,650400000,650100000,NZD,106700000,0,1530000000,8196800000,2514700000,1530000000,2060300000,5682100000
1177,Aurubis AG,Germany,,public," DACH, Environmental, Mining & Metals",Other non-ferrous ore mining,Metallic mineral mining,Materials,Metals & mining, NDA GR," Investor, Supply Chain",NDA.DE,2018,1889452304,,463236000,10423748000,978411000,290253000,EUR,461045000,26451000,19878000,4502469000,1936141000,46329000,313676000,2566328000
1187,Australia and New Zealand Banking Group,Australia,,public,,Banks,Financial services,Services,General, ANZ AU, Investor,ANZ.AX,2018,72120049525,,26196000000,19137000000,19137000000,6400000000,AUD,87837000000,-28302000000,182982000000,942624000000,883241000000,182982000000,139051000000,59383000000
1193,ams AG,Austria,,public, DACH,Electronic components,Electrical & electronic equipment,Manufacturing,General, AMS SW, Investor,AMS.SW,2018,2796964485,,255905000,1426306000,387920000,93024022,EUR,625158000,9716000,34504000,3584534000,2290780000,44220000,1819064000,1293754000
1198,"Autodesk, Inc.",United States of America,,public," Benchmark, FTSE All-World, Global 500, S&P 500",Software,IT & software development,Services,General, ADSK US," Investor, Supply Chain",ADSK,2018,28191312000,8800,-212500000,2056600000,1753200000,-566900000,USD,1078000000,245200000,190800000,4113600000,4369600000,436000000,1586000000,-256000000
1203,"Automatic Data Processing, Inc.",United States of America,,public," Benchmark, CCGR1000, CCGR1800, FTSE All-World, Global 500, S&P 500",Banks,Financial services,Services,General, ADP US," Investor, Supply Chain",ADP,2018,56919192000,57000,2651400000,12859300000,5016700000,1620800000,USD,2170000000,3300000,-81800000,37088700000,33629100000,-81800000,2002400000,3459600000
1213,Avaya,United States of America,,public,,Telecommunications services,"Media, telecommunications & data center services",Services,General, AVYA US, Supply Chain,AVYA,2018,,8100,671000000,2887000000,1575000000,-671000000,USD,700000000,0,0,7679000000,5628000000,0,3126000000,2051000000
1219,AvalonBay Communities,United States of America,,public," Benchmark, FTSE All-World, S&P 500",REIT,Financial services,Services,General, AVB US, Investor,AVB,2018,24147508503,3087,1480749000,2284535000,1521684000,974525000,USD,91659000,0,217432000,18380200000,7744350000,217432000,7040263000,10635850000
1227,Avery Dennison Corporation,United States of America,,public," Benchmark, CCGR1000, CCGR1800, Chemicals, Environmental, S&P 500",Specialty chemicals,Chemicals,Materials,Chemicals, AVY US," Investor, Supply Chain",AVY,2018,7572669000,30000,794300000,7159000000,1915500000,467400000,USD,232000000,26100000,6700000,5177500000,4222400000,32800000,1966200000,955100000
